FecAcc;MesAcc;TipoAcc;ZonaAcc;Turno;TotalAcc;TotalAccH;TotalAccM;EdadPrm;EdadPromH;EdadPromM;DiaDescPromH;DiaDescPromM;MtoDescPromH;MtoDescPromM;CostoDiario
2020-06-19;202006;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;37.0;37.0;0.0;3.0;0.0;440.95;0.0;146.98333333333332
2020-06-19;202006;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;2.0;0.0;38.0;38.0;0.0;3.0;0.0;180.15;0.0;120.10000000000001
2020-06-22;202006;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;48.0;48.0;0.0;3.0;0.0;186.55;0.0;62.18333333333334
2020-06-23;202006;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;59.0;59.0;0.0;5.0;0.0;1068.14;0.0;213.62800000000001
2020-06-23;202006;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;52.0;0.0;52.0;0.0;3.0;0.0;207.21;69.07000000000001
2020-06-24;202006;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;30.0;0.0;30.0;0.0;3.0;0.0;165.95;55.31666666666666
2020-06-26;202006;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;25.0;25.0;0.0;3.0;0.0;296.34;0.0;98.77999999999999
2020-06-26;202006;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;DIA;1;1.0;0.0;30.0;30.0;0.0;3.0;0.0;154.95;0.0;51.65
2020-06-26;202006;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;37.0;37.0;0.0;3.0;0.0;360.62;0.0;120.20666666666666
2020-06-26;202006;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;27.0;27.0;0.0;3.0;0.0;209.58;0.0;69.86
2020-06-28;202006;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;2;2.0;0.0;42.0;42.0;0.0;15.0;0.0;3398.25;0.0;453.1
2020-06-29;202006;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;20.0;0.0;20.0;0.0;3.0;0.0;209.58;69.86
2020-07-01;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;9;2.0;7.0;39.0;42.0;38.0;3.0;3.0;136.425;137.89000000000001;412.6933333333333
2020-07-02;202007;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;1.0;0.0;50.0;50.0;0.0;3.0;0.0;172.56;0.0;57.52
2020-07-02;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;1.0;1.0;40.0;46.0;35.0;3.0;3.0;85.0;99.3;61.43333333333334
2020-07-02;202007;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;0.0;1.0;42.0;0.0;42.0;0.0;5.0;0.0;130.89;26.177999999999997
2020-07-03;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;42.0;0.0;42.0;0.0;3.0;0.0;146.10500000000002;97.40333333333334
2020-07-04;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;29.0;29.0;0.0;3.0;0.0;215.52;0.0;71.84
2020-07-05;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;38.0;0.0;38.0;0.0;3.0;0.0;125.1;41.699999999999996
2020-07-05;202007;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;55.0;55.0;0.0;3.0;0.0;167.59;0.0;55.86333333333334
2020-07-07;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;34.0;0.0;34.0;0.0;3.0;0.0;99.3;33.1
2020-07-08;202007;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;1.0;0.0;29.0;29.0;0.0;3.0;0.0;247.49;0.0;82.49666666666667
2020-07-09;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;42.0;0.0;42.0;0.0;3.0;0.0;129.3;43.1
2020-07-11;202007;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;42.0;42.0;0.0;3.0;0.0;210.27;0.0;70.09
2020-07-11;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;3;1.0;2.0;48.0;60.0;42.0;5.0;3.0;416.1;119.375;162.80333333333334
2020-07-13;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;3;1.0;2.0;35.0;30.0;38.0;3.0;3.0;130.0;105.725;113.81666666666666
2020-07-14;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;38.0;0.0;38.0;0.0;3.0;0.0;127.08;42.36
2020-07-14;202007;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;1;1.0;0.0;48.0;48.0;0.0;3.0;0.0;325.0;0.0;108.33333333333333
2020-07-16;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;47.0;0.0;47.0;0.0;3.0;0.0;578.81;192.93666666666664
2020-07-17;202007;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;32.0;32.0;0.0;3.0;0.0;274.25;0.0;91.41666666666667
2020-07-17;202007;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;0.0;1.0;49.0;0.0;49.0;0.0;3.0;0.0;186.41;62.13666666666666
2020-07-17;202007;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;25.0;25.0;0.0;3.0;0.0;130.0;0.0;43.333333333333336
2020-07-17;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;32.0;0.0;32.0;0.0;3.0;0.0;120.95;40.31666666666667
2020-07-19;202007;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;33.0;0.0;33.0;0.0;3.0;0.0;109.3;36.43333333333333
2020-07-19;202007;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;40.0;0.0;40.0;0.0;3.0;0.0;250.64;83.54666666666667
2020-07-20;202007;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;30.0;0.0;30.0;0.0;3.0;0.0;113.95;37.983333333333334
2020-07-20;202007;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;45.0;45.0;0.0;3.0;0.0;365.99;0.0;121.99666666666667
2020-07-21;202007;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;37.0;37.0;0.0;3.0;0.0;191.02;0.0;63.67333333333334
2020-07-21;202007;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;30.0;30.0;0.0;3.0;0.0;70.0;0.0;23.333333333333332
2020-07-22;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;51.0;0.0;51.0;0.0;3.0;0.0;77.7;25.900000000000002
2020-07-23;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;26.0;26.0;0.0;3.0;0.0;209.58;0.0;69.86
2020-07-24;202007;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;38.0;38.0;0.0;3.0;0.0;498.35;0.0;166.11666666666667
2020-07-25;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;31.0;31.0;0.0;3.0;0.0;75.0;0.0;25.0
2020-07-26;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;31.0;31.0;0.0;3.0;0.0;231.5;0.0;77.16666666666667
2020-07-27;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;51.0;0.0;51.0;0.0;3.0;0.0;101.1;33.699999999999996
2020-07-29;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;3;2.0;1.0;38.0;42.0;31.0;3.0;3.0;147.685;170.25;155.20666666666665
2020-07-30;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;31.0;31.0;0.0;3.0;0.0;200.0;0.0;66.66666666666667
2020-07-30;202007;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;1;1.0;0.0;25.0;25.0;0.0;3.0;0.0;240.66;0.0;80.22
2020-07-31;202007;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;32.0;32.0;0.0;3.0;0.0;209.55;0.0;139.7
2020-07-31;202007;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;38.0;0.0;38.0;0.0;3.0;0.0;157.03;104.68666666666667
2020-08-03;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;30.0;0.0;30.0;0.0;2.0;0.0;106.4;53.2
2020-08-04;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;38.0;0.0;38.0;0.0;2.0;0.0;84.72;42.36
2020-08-05;202008;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;24.0;24.0;0.0;2.0;0.0;128.92;0.0;64.46
2020-08-05;202008;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;1;1.0;0.0;29.0;29.0;0.0;2.0;0.0;106.2;0.0;53.1
2020-08-08;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;1.0;1.0;29.0;29.0;29.0;2.0;2.0;84.0;225.33;154.66500000000002
2020-08-09;202008;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;37.0;37.0;0.0;2.0;0.0;147.03;0.0;73.515
2020-08-09;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;31.0;31.0;0.0;2.0;0.0;50.0;0.0;25.0
2020-08-10;202008;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;27.0;27.0;0.0;2.0;0.0;96.67;0.0;48.335
2020-08-10;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;4;2.0;2.0;40.0;44.0;37.0;2.0;2.0;120.825;86.35;207.175
2020-08-12;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;26.0;0.0;26.0;0.0;2.0;0.0;114.635;114.635
2020-08-12;202008;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;1.0;0.0;41.0;41.0;0.0;2.0;0.0;134.99;0.0;67.495
2020-08-13;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;25.0;25.0;0.0;2.0;0.0;104.62;0.0;52.31
2020-08-15;202008;GOLPES CONTRA OBJETOS;CABEZA;DIA;2;2.0;0.0;34.0;34.0;0.0;3.0;0.0;237.77;0.0;158.51333333333335
2020-08-15;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;2.0;0.0;70.28;35.14
2020-08-18;202008;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;31.0;31.0;0.0;2.0;0.0;149.64;0.0;74.82
2020-08-18;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;47.0;0.0;47.0;0.0;2.0;0.0;114.7;57.35
2020-08-19;202008;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;40.0;0.0;40.0;0.0;2.0;0.0;133.74;66.87
2020-08-19;202008;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;26.0;26.0;0.0;3.0;0.0;54.5;0.0;18.166666666666668
2020-08-20;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;38.0;0.0;38.0;0.0;2.0;0.0;218.09500000000003;218.09500000000003
2020-08-21;202008;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;34.0;0.0;34.0;0.0;2.0;0.0;76.49;38.245
2020-08-21;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;4;0.0;4.0;30.0;0.0;30.0;0.0;2.0;0.0;120.3325;240.665
2020-08-22;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;26.0;0.0;26.0;0.0;2.0;0.0;73.28;36.64
2020-08-23;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;32.0;32.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-08-24;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;37.0;0.0;37.0;0.0;2.0;0.0;71.93;35.965
2020-08-25;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;1.0;1.0;34.0;32.0;36.0;2.0;2.0;56.67;127.57;92.12
2020-08-26;202008;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;43.0;43.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-08-27;202008;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;32.0;32.0;0.0;2.0;0.0;122.25;0.0;61.125
2020-08-27;202008;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;2.0;0.0;139.72;69.86
2020-08-28;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;50.0;0.0;50.0;0.0;2.0;0.0;194.02;194.02
2020-08-31;202008;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;4;2.0;2.0;40.0;36.0;44.0;2.0;2.0;124.595;89.695;195.36333333333334
2020-08-31;202008;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;1.0;0.0;45.0;45.0;0.0;7.0;0.0;489.02;0.0;69.86
2020-09-01;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;1.0;1.0;28.0;31.0;25.0;5.0;2.0;250.45;139.72;119.94999999999999
2020-09-01;202009;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;59.0;59.0;0.0;3.0;0.0;96.1;0.0;32.03333333333333
2020-09-02;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;48.0;0.0;48.0;0.0;2.0;0.0;123.13;123.13
2020-09-03;202009;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;23.0;0.0;23.0;0.0;2.0;0.0;62.22;31.11
2020-09-04;202009;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;1.0;0.0;35.0;35.0;0.0;3.0;0.0;59.3;0.0;19.766666666666666
2020-09-05;202009;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;1;1.0;0.0;40.0;40.0;0.0;10.0;0.0;531.0;0.0;53.1
2020-09-06;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;2.0;0.0;75.17;37.585
2020-09-08;202009;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;28.0;28.0;0.0;2.0;0.0;240.17;0.0;120.085
2020-09-08;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;37.0;0.0;37.0;0.0;2.0;0.0;123.74;61.87
2020-09-09;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;23.0;0.0;23.0;0.0;2.0;0.0;153.19;76.595
2020-09-10;202009;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;54.0;54.0;0.0;2.0;0.0;140.0;0.0;70.0
2020-09-10;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;33.0;0.0;33.0;0.0;2.0;0.0;176.63;176.63
2020-09-11;202009;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;57.0;57.0;0.0;2.0;0.0;185.88;0.0;92.94
2020-09-11;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;3;1.0;2.0;36.0;31.0;39.0;2.0;2.0;66.2;121.245;154.345
2020-09-11;202009;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;29.0;0.0;29.0;0.0;2.0;0.0;113.78;56.89
2020-09-12;202009;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;60.0;60.0;0.0;2.0;0.0;68.33;0.0;34.165
2020-09-12;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;67.0;67.0;0.0;2.0;0.0;300.0;0.0;150.0
2020-09-13;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;54.0;0.0;54.0;0.0;2.0;0.0;194.39;194.39
2020-09-13;202009;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;36.0;0.0;36.0;0.0;5.0;0.0;111.49;22.298
2020-09-14;202009;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;43.0;0.0;43.0;0.0;2.0;0.0;74.17;37.085
2020-09-14;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;3;1.0;2.0;40.0;40.0;40.0;2.0;2.0;108.41;79.1;133.305
2020-09-15;202009;CAIDA DE OBJETOS;TRONCO;DIA;1;1.0;0.0;27.0;27.0;0.0;3.0;0.0;175.0;0.0;58.333333333333336
2020-09-15;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;33.0;33.0;0.0;2.0;0.0;122.39;0.0;61.195
2020-09-16;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;35.0;0.0;35.0;0.0;2.0;0.0;78.6;39.3
2020-09-16;202009;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;57.0;0.0;57.0;0.0;3.0;0.0;132.31;44.10333333333333
2020-09-18;202009;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;47.0;47.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-09-18;202009;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;47.0;47.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-09-19;202009;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;29.0;29.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-09-19;202009;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;0.0;1.0;46.0;0.0;46.0;0.0;2.0;0.0;125.06;62.53
2020-09-22;202009;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;3;2.0;1.0;56.0;50.0;68.0;4.0;2.0;343.07;171.22;257.145
2020-09-25;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;26.0;0.0;26.0;0.0;2.0;0.0;73.28;36.64
2020-09-26;202009;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;23.0;23.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-09-28;202009;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;26.0;26.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-09-29;202009;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;38.0;38.0;0.0;3.0;0.0;210.14;0.0;70.04666666666667
2020-09-30;202009;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;1;1.0;0.0;26.0;26.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-10-01;202010;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;3.0;0.0;98.76;32.92
2020-10-01;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;29.0;0.0;29.0;0.0;2.0;0.0;65.23;32.615
2020-10-02;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;39.0;0.0;39.0;0.0;3.0;0.0;106.1;35.36666666666667
2020-10-02;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;40.0;40.0;0.0;3.0;0.0;100.96;0.0;33.65333333333333
2020-10-03;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;29.0;0.0;29.0;0.0;2.0;0.0;92.92;46.46
2020-10-05;202010;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;46.0;46.0;0.0;2.0;0.0;78.9;0.0;39.45
2020-10-06;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;27.0;27.0;0.0;3.0;0.0;255.19;0.0;85.06333333333333
2020-10-08;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;39.0;39.0;0.0;3.0;0.0;334.71;0.0;111.57
2020-10-10;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;2.0;0.0;88.08;44.04
2020-10-10;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;46.0;46.0;0.0;3.0;0.0;404.82;0.0;134.94
2020-10-12;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;28.0;0.0;28.0;0.0;2.0;0.0;103.195;103.195
2020-10-13;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;50.0;0.0;50.0;0.0;3.0;0.0;212.76;70.92
2020-10-14;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;32.0;0.0;32.0;0.0;2.0;0.0;100.87;83.82
2020-10-15;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;39.0;39.0;0.0;2.0;0.0;261.73;0.0;130.865
2020-10-15;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;1;0.0;1.0;31.0;0.0;31.0;0.0;2.0;0.0;259.97;129.985
2020-10-16;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;48.0;0.0;48.0;0.0;4.0;0.0;348.755;163.553
2020-10-16;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;47.0;0.0;47.0;0.0;3.0;0.0;192.28;64.09333333333333
2020-10-17;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;32.0;0.0;32.0;0.0;2.0;0.0;139.72;69.86
2020-10-17;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;32.0;32.0;0.0;2.0;0.0;146.79;0.0;73.395
2020-10-19;202010;CAIDA DE PERSONAS;TRONCO;DIA;1;0.0;1.0;28.0;0.0;28.0;0.0;2.0;0.0;72.87;36.435
2020-10-19;202010;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;1.0;0.0;23.0;23.0;0.0;10.0;0.0;338.42;0.0;33.842
2020-10-20;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;0.0;2.0;39.0;0.0;39.0;0.0;2.0;0.0;140.24;118.60499999999999
2020-10-20;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;27.0;27.0;0.0;2.0;0.0;93.43;0.0;46.715
2020-10-21;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;30.0;0.0;30.0;0.0;3.0;0.0;155.43;51.81
2020-10-22;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;33.0;0.0;33.0;0.0;3.0;0.0;149.2;49.73333333333333
2020-10-22;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;27.0;27.0;0.0;7.0;0.0;510.45;0.0;72.92142857142856
2020-10-24;202010;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;29.0;29.0;0.0;3.0;0.0;133.3;0.0;44.43333333333334
2020-10-26;202010;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;1.0;0.0;23.0;23.0;0.0;2.0;0.0;74.97;0.0;37.485
2020-10-26;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;43.0;43.0;0.0;2.0;0.0;85.78;0.0;42.89
2020-10-27;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;57.0;57.0;0.0;2.0;0.0;139.72;0.0;69.86
2020-10-28;202010;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;42.0;0.0;42.0;0.0;2.0;0.0;205.36;102.68
2020-10-28;202010;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;24.0;24.0;0.0;3.0;0.0;98.95;0.0;32.983333333333334
2020-10-28;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;35.0;0.0;35.0;0.0;2.0;0.0;78.87;39.435
2020-10-28;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;46.0;46.0;0.0;5.0;0.0;822.02;0.0;164.404
2020-10-28;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;32.0;0.0;32.0;0.0;3.0;0.0;117.09;39.03
2020-10-28;202010;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;1.0;0.0;24.0;24.0;0.0;2.0;0.0;75.61;0.0;37.805
2020-10-29;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;33.0;0.0;33.0;0.0;3.0;0.0;182.6;60.86666666666667
2020-10-29;202010;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;36.0;0.0;36.0;0.0;3.0;0.0;104.92;34.973333333333336
2020-10-30;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;36.0;36.0;0.0;2.0;0.0;68.33;0.0;34.165
2020-10-31;202010;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;0.0;1.0;38.0;0.0;38.0;0.0;2.0;0.0;70.87;35.435
